DevelopmentRegion,RegionalDistrict,Municipality,Statistics,date,values
Mainland/Southwest,FRASER VALLEY,Chilliwack,RECREATIONAL TOTAL (count),2016-11 (Nov),NA
Mainland/Southwest,FRASER VALLEY,Chilliwack,RECREATIONAL TOTAL (count),2016-12 (Dec),NA
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - ACREAGE (count),2016-06 (Jun),9
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - ACREAGE (count),2016-07 (Jul),8
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - ACREAGE (count),2016-08 (Aug),11
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - ACREAGE (count),2016-09 (Sep),7
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - ACREAGE (count),2016-10 (Oct),8
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - ACREAGE (count),2016-11 (Nov),9
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - ACREAGE (count),2016-12 (Dec),NA
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - COMMERCE (count),2016-06 (Jun),2
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - COMMERCE (count),2016-07 (Jul),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - COMMERCE (count),2016-08 (Aug),10
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - COMMERCE (count),2016-09 (Sep),3
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - COMMERCE (count),2016-10 (Oct),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - COMMERCE (count),2016-11 (Nov),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - COMMERCE (count),2016-12 (Dec),3
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - FARM (count),2016-06 (Jun),10
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - FARM (count),2016-07 (Jul),11
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - FARM (count),2016-08 (Aug),10
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - FARM (count),2016-09 (Sep),3
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - FARM (count),2016-10 (Oct),5
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - FARM (count),2016-11 (Nov),6
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - FARM (count),2016-12 (Dec),7
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - MULTI-FAMILY (count),2016-06 (Jun),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - MULTI-FAMILY (count),2016-07 (Jul),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - MULTI-FAMILY (count),2016-08 (Aug),NA
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - MULTI-FAMILY (count),2016-09 (Sep),2
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - MULTI-FAMILY (count),2016-10 (Oct),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - MULTI-FAMILY (count),2016-11 (Nov),6
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - MULTI-FAMILY (count),2016-12 (Dec),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - OTHER (count),2016-06 (Jun),31
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - OTHER (count),2016-07 (Jul),25
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - OTHER (count),2016-08 (Aug),20
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - OTHER (count),2016-09 (Sep),139
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - OTHER (count),2016-10 (Oct),123
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - OTHER (count),2016-11 (Nov),77
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - OTHER (count),2016-12 (Dec),22
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-06 (Jun),272
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-07 (Jul),286
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-08 (Aug),282
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-09 (Sep),165
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-10 (Oct),119
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-11 (Nov),129
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - SINGLE FAMILY RESIDENTIAL (count),2016-12 (Dec),110
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-06 (Jun),NA
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-07 (Jul),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-08 (Aug),NA
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-09 (Sep),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-10 (Oct),1
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-11 (Nov),NA
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA NON-RESIDENTIAL or RENTAL (count),2016-12 (Dec),NA
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-06 (Jun),165
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-07 (Jul),149
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-08 (Aug),160
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-09 (Sep),100
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-10 (Oct),83
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-11 (Nov),91
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL - STRATA RESIDENTIAL (count),2016-12 (Dec),79
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL TOTAL (count),2016-06 (Jun),490
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL TOTAL (count),2016-07 (Jul),482
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL TOTAL (count),2016-08 (Aug),493
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL TOTAL (count),2016-09 (Sep),420
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL TOTAL (count),2016-10 (Oct),341
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL TOTAL (count),2016-11 (Nov),319
Mainland/Southwest,FRASER VALLEY,Chilliwack,RESIDENTIAL TOTAL (count),2016-12 (Dec),222
Mainland/Southwest,FRASER VALLEY,Chilliwack,Total Market Transactions (count),2016-06 (Jun),496
Mainland/Southwest,FRASER VALLEY,Chilliwack,Total Market Transactions (count),2016-07 (Jul),490
Mainland/Southwest,FRASER VALLEY,Chilliwack,Total Market Transactions (count),2016-08 (Aug),505
Mainland/Southwest,FRASER VALLEY,Chilliwack,Total Market Transactions (count),2016-09 (Sep),430
Mainland/Southwest,FRASER VALLEY,Chilliwack,Total Market Transactions (count),2016-10 (Oct),366
Mainland/Southwest,FRASER VALLEY,Chilliwack,Total Market Transactions (count),2016-11 (Nov),325
Mainland/Southwest,FRASER VALLEY,Chilliwack,Total Market Transactions (count),2016-12 (Dec),231
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-01 (Jan),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-02 (Feb),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-03 (Mar),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-04 (Apr),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-05 (May),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-06 (Jun),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-07 (Jul),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-08 (Aug),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-09 (Sep),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Additional Tax Paid ($ sum),2017-10 (Oct),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-01 (Jan),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-02 (Feb),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-03 (Mar),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-04 (Apr),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-05 (May),1
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-06 (Jun),1
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-07 (Jul),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-08 (Aug),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-09 (Sep),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - COMMERCE (count),2017-10 (Oct),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-01 (Jan),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-02 (Feb),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-03 (Mar),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-04 (Apr),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-05 (May),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-06 (Jun),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-07 (Jul),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-08 (Aug),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-09 (Sep),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - OTHER (count),2017-10 (Oct),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-01 (Jan),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-02 (Feb),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-03 (Mar),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-04 (Apr),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-05 (May),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-06 (Jun),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-07 (Jul),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-08 (Aug),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-09 (Sep),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL - STRATA NON-RESIDENTIAL (count),2017-10 (Oct),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-05 (May),1
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-06 (Jun),1
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,COMMERCIAL TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-02 (Feb),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-05 (May),1
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-06 (Jun),1
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-07 (Jul),1
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FARM TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-01 (Jan),"$404,074.23 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-02 (Feb),"$437,591.57 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-03 (Mar),"$424,820.63 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-04 (Apr),"$325,977.76 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-05 (May),"$402,244.14 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-06 (Jun),"$419,141.45 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-07 (Jul),"$411,511.64 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-08 (Aug),"$470,499.20 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-09 (Sep),"$428,732.71 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average ($ mean),2017-10 (Oct),"$366,862.22 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-01 (Jan),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-02 (Feb),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-03 (Mar),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-04 (Apr),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-05 (May),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-06 (Jun),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-07 (Jul),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-08 (Aug),nr
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-09 (Sep),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Average of Foreign Involvement Transactions ($ mean),2017-10 (Oct),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-01 (Jan),"$419,000.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-02 (Feb),"$445,000.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-03 (Mar),"$393,000.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-04 (Apr),"$200,000.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-05 (May),"$257,550.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-06 (Jun),"$267,780.53 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-07 (Jul),"$207,500.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-08 (Aug),"$371,000.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-09 (Sep),"$442,500.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median ($ median),2017-10 (Oct),"$297,450.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-01 (Jan),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-02 (Feb),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-03 (Mar),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-04 (Apr),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-05 (May),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-06 (Jun),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-07 (Jul),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-08 (Aug),nr
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-09 (Sep),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Median of Foreign Involvement Transactions ($ median),2017-10 (Oct),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-01 (Jan),"$7,677,410.39 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-02 (Feb),"$7,439,056.61 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-03 (Mar),"$10,620,515.86 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-04 (Apr),"$7,497,488.57 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-05 (May),"$14,480,789.04 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-06 (Jun),"$25,148,487.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-07 (Jul),"$17,695,000.38 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-08 (Aug),"$23,524,960.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-09 (Sep),"$19,721,704.48 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum ($ sum),2017-10 (Oct),"$11,739,590.95 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-01 (Jan),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-02 (Feb),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-03 (Mar),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-04 (Apr),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-05 (May),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-06 (Jun),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-07 (Jul),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-08 (Aug),nr
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-09 (Sep),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,FMV Sum of Foreign Involvement Transactions ($ sum),2017-10 (Oct),NA
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-01 (Jan),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-02 (Feb),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-03 (Mar),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-04 (Apr),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-05 (May),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-06 (Jun),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-07 (Jul),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-08 (Aug),nr
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-09 (Sep),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,Foreign Involvement Transactions (count),2017-10 (Oct),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-01 (Jan),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-02 (Feb),1
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-03 (Mar),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-04 (Apr),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-05 (May),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-06 (Jun),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-07 (Jul),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-08 (Aug),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-09 (Sep),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,OTHER/UNKNOWN TOTAL (count),2017-10 (Oct),0
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-01 (Jan),"$77,475.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-02 (Feb),"$84,203.84 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-03 (Mar),"$118,948.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-04 (Apr),"$103,994.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-05 (May),"$181,672.27 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-06 (Jun),"$357,108.10 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-07 (Jul),"$264,564.16 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-08 (Aug),"$339,864.00 "
Mainland/Southwest,FRASER VALLEY,CHILLIWACK RURAL,PTT Paid ($ sum),2017-09 (Sep),"$292,025.56 "
